message_id,email_length,word_count,communication_time_category,body_tokenized,category
<32405669.1075843490183.JavaMail.evans@thyme>,2375,194,Afternoon,sue mara enron corp tel fax chris micheli cmicheli carpentersnodgrass com susan mccabe smccabe mccabeandcompany net sue mara smara enron com steven kelley steven iepa com steve ponder fpl com stephanie newell stephanie newell reliantenergy com scott sadler sadlersa earthlink net scott govenar sgovenar govadv com sandi mccubbin smccubbi enron com ron tom rtom govadv com roger pelote roger pelote williams com robert ross robbiz cwo com rina venturini rventurini teamgsi net richard hyde rwhyde duke energy com rachel king rachel king elpaso com phil isenberg isenberg hmot com mike monagan mrmonagan aol com maureen haren oharen hmot com marie moretti mmoretti mccabeandcompany net lynn lednicky lale dynegy com kent palmerton kent palmerton williams com katie kaplan kaplan iepa com kassandra gough kgough calpine com julee ball jmball net john stout reliantenergy com john larrea john larrea williams com joe ronan joer calpine com jeff dasovich jeff dasovich enron com jean munoz jmunoz mcnallytemple com jan smutny jones smutny iepa com jack pigott jackp calpine com hedy govenar hgovenar govadv com greg blue gtbl dynegy com delaney hunter dhunter com chuck cole ccole advocation inc com bev hansen bhansen lhom com anne kelly kelly hnks com andy brown abb eslawfirm com john norwood janorwood norped com pete conaty pcaceo pacbell net matt kilroy matt kilroy pge corp com cary rudman cjrudman softcom net carolyn mcintyre cmcintyre sempra com barbara levake blevake syix com paula soos psoos covantaenergy com pat pape ppape calpine com mohammed alrai mohammeda calpine com kent robertson kentr calpine com katherine potter katherip calpine com juan rodriguez juanr calpine com eileen koch eileenk calpine com bill highlander highlander calpine com aymee ramos aymeer calpine com subject edison deal sets high legislative hurdle davis http www latimes com news state html edison deal sets high legislative hurdle davis url,News & Media
<13487071.1075843491020.JavaMail.evans@thyme>,1871,122,Evening,scott govenar sgovenar govadv com hedy govenar hgovenar govadv com mike day mday gmssr com bev hansen bhansen lhom com jeff dasovich jdasovic enron com susan mara smara enron com paul kaufman paul kaufman enron com michael mcdonald michael mcdonald enron com sandra mccubbin sandra mccubbin enron com rick shapiro rshapiro enron com jim steffes james steffes enron com alan comnes acomnes enron com steven kean steven kean enron com karen denne kdenne enron com harry kingerski enron com harry kingerski enron com mike smith enron com leslie lawner leslie lawner enron com robert frank rfrank enron com ken smith ken kdscommunications com janel guerrero janel guerrero enron com miyung buster miyung buster enron com jennifer thome jennifer thome enron com eric letke eletke enron com mary schoen mary schoen enron com david leboe david leboe enron com subject ferc republicans attached please find following press releases governor davis governor davis wrote letter ferc regarding qfs http www governor gov state govsite jsp galkllhdjdebemfcfkmchcng scattitle pre release sfilepath govsite html stitle governor davis sends letter ferc ioid governor davis blames republicans moodys downgrade http www governor gov state govsite jsp galkllhdjdebemfcfkmchcng scattitle pre release sfilepath govsite html stitle gop obstruction leads california downgrad ioid,Legal & Regulatory
<14607056.1075843497007.JavaMail.evans@thyme>,417,66,Evening,cameron definately work could certainly come help let agree tidying order starting look overgrown unused anything help let break news cameron get back get free download msn explorer http explorer msn com,News & Media
<1041532.1075843498828.JavaMail.evans@thyme>,1728,237,Morning,daily agenda thursday may today events sacramento gov gray davis holds news conference respond president bush energy plan capitol room contact sacramento assemblyman juan vargas discusses legislation would prevent utilities disconnecting power many senior citizens capitol room contact wendy harmon news sacbee hardy reinstitutes affirmative action http www sacbee com news news html sacbee weintraub http www sacbee com voices news html times tamaki governor budget may shortfall http www latimes com news state html chronicle lucas lao budget shortfall predicted http www sfgate com cgi bin article cgi dtl committee open issues budget subcommittee health human services upon call chair room tba open issues budget subcommittee education finance upon call chair room tba open issues budget subcommittee resources upon call chair room tba open issues budget subcommittee state administration upon call chair room tba open issues budget subcommittee information technology transportation upon call chair room tba today floor assembly session squawk box assembly senate session squawk box senate richard costigan iii chief staff office assembly republican leader california state assembly phone,Financial & Accounting
<32699574.1075843502157.JavaMail.evans@thyme>,959,108,Afternoon,minutes ago sent summary recommendations national energy policy actual report date thu may charles ingebretson cingebretson bracepatt com dan watkiss dwatkiss bracepatt com bethune ebethune bracepatt com gene godley ggodley bracepatt com jim chapman jchapman bracepatt com marc hebert mhebert bracepatt com michael pate mpate bracepatt com marc racicot mracicot bracepatt com michael stroud mstroud bracepatt com paul fox pfox bracepatt com scott segal ssegal bracepatt com tracey bradley tbradley bracepatt com subject energy policy report mime version content type multipart mixed boundary attached pdf copy full white house energy policy report still working obtain hard copies gpo let know questions pdf,News & Media
<15428762.1075843512301.JavaMail.evans@thyme>,753,127,Afternoon,thanks tip made change miss much call people scratching heads wondering precisely commission expecting get proceeding talked focus comments making sure important elements comprehensive settlement discussed possible exception ora think got original contingent intact represented tomorrow meeting mark giving little presentation please feel free pitch help mark commission others audience start taking shots look forward hearing guys good luck regards jeff,HR & Internal
<26105538.1075843523927.JavaMail.evans@thyme>,1763,211,Afternoon,christi think two suggested solutions environmental implications probably doable issue retrofitting burning fuel oil going fact fuel oil greater emissions thus offsets needed repowering increasing efficiency existing generation believe addressed signed sbx christi nicolay ect jennifer thome enron enron rebecca cantrell hou ect ect james steffes enron enron ban sharma enron jeff dasovich enron enron joe hartsoe corp enron enron ray alvarez enron enron nancy bagot ots enron enron janel guerrero corp enron enron stephanie miller enron enronxgate mary schoen enron enron leslie lawner enron enron donna fulton corp enron enron subject talking points gas comments including couple environmental ideas may feasible please check jennifer thome enron rebecca cantrell hou ect ect christi nicolay hou ect ect james steffes enron enron ban sharma jeff dasovich enron enron joe hartsoe corp enron enron ray alvarez enron enron nancy bagot ots enron enron janel guerrero corp enron enron subject talking points gas becky christi attached revised talking points natural gas made revisions reflect discussion yesterday price caps basis differential explained transportation costs etc discussed hope get input gas fundamentals group tomorrow finalize document friday welcome feedback jennifer,Energy Trading
<21668613.1075843524495.JavaMail.evans@thyme>,1285,195,Night,dasovich jeffrey selected participate mid year performance management process feedback plays important role process participation critical success enron performance management goals complete request feedback access pep http pep enron com select complete feedback main menu may begin providing feedback immediately requested feedback forms completed friday may questions regarding pep responsibility process please contact pep help desk houston option email perfmgmt enron com london option email pep enquiries enron com thank participation important process following cumulative list employee feedback requests status open submitted declined employee request feedback name longer appear list note receive message time selected reviewer employee name denne karen fawcett jeffery guerrero janel kingerski harry landwehr susan mara susan mccubbin sandra neustaedter robert swain stephen,Energy Trading
<11330184.1075843527608.JavaMail.evans@thyme>,454,71,Afternoon,attempting follow bowen comment cpuc contrast bowen statememnt commissioners indicated today discussions related matters normal business meeting supported direct access one commissioner brown indicated hoped bowen bill passed unaware special meeting address direct access next week provide information obtain mike day,HR & Internal
<27198392.1075843531464.JavaMail.evans@thyme>,690,122,Morning,fyi karen talking tap flights looks like would easier lax forward options upon receipt additionally denver departure choices dep sfo arrive den dep sfo arrive den dep sfo arrive den actually booked call advise asap thanks peppy karen denne joseph alamo enron enron subject chamber info joseph info meeting held tuesday june noon chamber offices located bixel street los angeles,HR & Internal
<7719701.1075843531994.JavaMail.evans@thyme>,528,68,Evening,fyi participants briefed reps three companies exodus kleiner perkins caufield byers wal mart plus dick riordan sandra yamane syamane marathon com com karen denne enron com karen denne enron com subject roundtable participants karen attached list confirmed participants white house meeting tuesday see attached file energy roundtable participant list xls energy roundtable participant list xls,HR & Internal
<26515230.1075843532102.JavaMail.evans@thyme>,1085,68,Night,weekly news monday personalized jeff dasovich quickplace http quickplace interliant com californiasolutions latest news http quickplace interliant com quickplace californiasolutions main nsf new editdocument form presetfields ene whatsnewdays membership update members added edited past days ban sharma ban sharma enron com added elizabeth linnell useful links unsubscribe edit page http quickplace interliant com quickplace californiasolutions main nsf faultview opendocument presetfields scene solutions,News & Media
<10356921.1075843533121.JavaMail.evans@thyme>,2021,318,Morning,colleagues hope short note methodology accomplishments valuation help stage moment current criteria still established jim john gia team last two years purpose still ensure public affairs continues generate value actual expense process hopefully drive staff view originators creating bottom line value example revenue enhancement new opportunity market expansion cost reduction fee delay rate decrease value calculation process focused following rules called score simplicity consistency objectivity reasonableness equity perhaps helpful list methodologies submitted far specific preference percentage enron business specific hub transmission connection percentage subjectively determined impact specific deal enron stock price total part subjectively determined result analysis estimate would cost legislation passed pass settlement reached reached amount financing needs secured deal npv project extension would size market identified deals originated market size enron targeting value risk specific project activity methodology adopted relevant regulatory regimen calculated specific cost item deferred reduced avoided extension would impact tariffs determination intervention part total buy sell spread portion market size released intervention shall keep posted change case shall happen without full consultation meanwhile please let know question regard brgrds,Legal & Regulatory
<13796807.1075843536398.JavaMail.evans@thyme>,1350,193,Afternoon,greetings forgive delays meeting largely summarized cec presentation joseph email nut shell interstate pipeline coming california border intrastate capacity take california border consumer business cec forecasts show things tight california thrust workshop like power plants intrastate pipeline capapcity lagging demand california california needs make concerted effort revitalizing state gas infrastructure quickly hope helpful sorry delay best jeff joseph alamo jeff dasovich enron subject still nothing gas meeting jeffrey scott sullivan western region bentley company exchange cdt joseph alamo enron enron subject still nothing gas meeting scott sullivan account manager enron energy services alcosta blvd suite san ramon direct cell fax pager pager mail skytel com enron com failure opportunity begin intelligently henry ford,Energy Trading
<26886199.1075843537101.JavaMail.evans@thyme>,366,68,Afternoon,bad news left bag clothes toiletries dome good news great excuse weekend thanks everything really nice principals smaller intimate less mess ping pong table huge hit hope enjoy loving ribbing much enjoy best jeff,News & Media
<30133705.1075843541656.JavaMail.evans@thyme>,420,54,Morning,rob bradley enron miyung buster subject mercatus energy seminar hill staffers program capital hill mercatus center week help cause price caps etc enron foundation supporting mercatus wendy gramm program contribution year rob http www capitolhillcampus org,Financial & Accounting
<20356128.1075842945745.JavaMail.evans@thyme>,1960,301,Morning,tracy mclaughlin enron broadband services government affairs coordinator kris caldwell tracy mclaughlin enron communications enron communications subject electronic copy bios ebs management tracy swell thank attaching recent list course always viewed living document since things change quickly terms personnel know need every single name attached list feel free cut paste needed thks kris caldwell enron communications inc public relations manager tracy mclaughlin kris caldwell enron communications enron communications subject electronic copy bios ebs management hey today kris help bio question database readily available version would mind terribly forwarding jeff dasovich address know hard copy available get know version thanks tracy mclaughlin enron broadband services government affairs coordinator jeff dasovich ees tracy mclaughlin enron communications enron communications sue nord hou ees ees enron net enron subject electronic copy bios ebs management tracy apologies seem final electronic version bios ebs management included california filing scott last version ensure accuracy filed version reads march nord needs electronic copy might one could pass along always many thanks jeff,HR & Internal
<7553554.1075842945867.JavaMail.evans@thyme>,1006,180,Morning,dear team added stuff including equations dennis make look like professor page project management handout printed equations using control tilda also spent time problem team handout made least one important change using one bearing size calculated shaft sizes current proposed lot trouble precision graphs digits decimal made pass fail criteria bearing size shaft size returns pass else fail made report cells also made another report cell compares success two methods getting question basically determines ever time current method gets success proposed method gets failure came runs let know think see tonight pat report xls problem xls,HR & Internal
<11853123.1075843598600.JavaMail.evans@thyme>,1122,130,Afternoon,gee distribution hmmmm well see attached case interested bev hansen bhansen lhom com sandi mccubbin smccubbi enron com rick shapiro rshapiro enron com alan comnes acomnes enron com harry kingerski harry kingerski enron com janel guerrero janel guerrero enron com jim steffes james steffes enron com joseph alamo jalamo enron com karen denne kdenne enron com lindsay meade lmeade enron com marcie milner mmilner enron com mona petrochko mpetroch enron com scott govenar sgovenar enron com sue mara smara enron com subject today chamber meeting attended chamber meeting today discussion focused efforts large users focusing core non core opposition bob foster edison made presentation regarding support fred keeley came described hertzberg plan mostly emphasized direct access hertzberg plan particularly well received user groups details later bev,HR & Internal
<4290045.1075843599186.JavaMail.evans@thyme>,2099,272,Afternoon,ray alvarez bernadette hawkins corp enron enron subject western wholesale activities gas power conf call privileged confidential communication attorney client communication attorney work product privileges asserted ray alvarez steve walton hou ect ect susan mara enron enron alan comnes pdx ect ect leslie lawner enron enron rebecca cantrell hou ect ect donna fulton corp enron enron jeff dasovich enron enron christi nicolay hou ect ect james steffes enron enron jalexander gibbs bruns com phillip allen hou ect ect linda noske hou ect ect dave perrino ect ect black hou ees ees robert frank enron enron stephanie miller enron enronxgate barry tycholiz enron enronxgate subject western wholesale activities gas power conf call privileged confidential communication attorney client communication attorney work product privileges asserted please mark calendar date every thursday time pacific central eastern time number host code ray participant code everyone else table going ferc issues proceedings updated use today conference call distributed bernadette hawkins available team members drive please feel free revise add update table appropriate proposed agenda today ferc order may clarifying april order market monitoring price mitigation iso rating atc complaint status item epsa intervention protest caiso compliance filing proposed tariff amendment item epsa rehearing request ferc market monitoring mitigation order item miscellaneous information items legislators suit ferc rto conference planned held ferc near future please feel free communicate group additional agenda items may,Legal & Regulatory
<17403394.1075843602939.JavaMail.evans@thyme>,2935,442,Evening,please forward anyone else might interested tracey bradley tbradley bracepatt com jlimone aeglobalmarkets com charles shoneman cshoneman bracepatt com randall rich rrich bracepatt com agold coral energy com rreilley coral energy com rebecca cantrell enron com pat cradock huskyenergy subject opens bids add bcf natgas calif fyi wednesday may eastern time opens bids add bcf natgas calif update adds background paragraphs san francisco may reuters pacific gas electric effort determine interest expanding california natural gas pipeline system said accepting bids billion cubic feet day bcfd gas transport capacity move company subsidiary san francisco based corp nyse pcg news responds california growing demand natural gas run new power plants gas suppliers big industrial customers participating bidding round called open season july submit offers stating much pipeline capacity willing purchase price willing pay based results round decide whether proceed planned bcf expansion enough run seven megawatt gas fired power plants modify accommodate even bigger volume gas stands open season offering firm capacity redwood baja silverado pipelines lines transport gas malin oregon topock arizona california gas production company local transmission system pipelines current intrastate pipeline system transport bcf gas day throughout northern central california past year utilization rates many california pipelines jumped percent near full capacity limiting deliveries state needed drive gas fired power plants demand gas already accounts third california power generation expected jump since april california approved major gas fired projects combined generation capacity megawatts ten gas fired plants total generation capacity megawatts already construction past three months plans build expand interstate lines carrying gas california announced sempra energy nyse sre news unit southern california gas enron nyse ene news unit transwestern williams cos nyse wmb news unit kern river transmission paso corp nyse epg news units paso natural gas mohave pipeline questar corp nyse str news calpine corp nyse cpn news kinder morgan nyse kmp news,Energy Trading
<927747.1075843606526.JavaMail.evans@thyme>,734,124,Morning,good morning energy committee weeks energy committee meeting confirmed wednesday may meeting motorola located orchard parkway san jose please note new motorola location meeting kifer road site orchard parkway conveniently located north first street easily accessible guadalupe parkway orchard runs plumeria drive montague expressway enter motorola facility stop lobby receive visitor badge directions meeting room thank assistance preparing meeting look forward agenda seperate mail,HR & Internal
<8565875.1075843611687.JavaMail.evans@thyme>,528,68,Evening,fyi participants briefed reps three companies exodus kleiner perkins caufield byers wal mart plus dick riordan sandra yamane syamane marathon com com karen denne enron com karen denne enron com subject roundtable participants karen attached list confirmed participants white house meeting tuesday see attached file energy roundtable participant list xls energy roundtable participant list xls,HR & Internal
<29021406.1075843619735.JavaMail.evans@thyme>,2705,437,Afternoon,republican plan source reports following regarding republican plan proposal encourage direct access consumers problem however direct access deals would dedicated rate component many might undermine cash flow credit worthiness bonds republicans suggest generators take haircut think doable republicans strongly oppose purchasing transmission assets restore invetor owned utility model generation would establish dedicated rate component construction native generation utilities would grant ratepayers equity interest plants resolve qfs financial issues assemblyman cox commented afterward republcans trying work bilateral basis democrats issues feel frozen moreover senses democrats moving back toward option purchase socal transmission assets republicans oppose democratic plan source reports following regarding democratic plan democrats formulating plan incorporates governor mou nation plan ideas plan reportedly yet introduced legislature yet still finalized democrats certain work specifically option purchase socal transmission assets reportedly still debated democrats reportedly believe may unnecessary details plan reportedly follows set aside bilion undercollect separate account funded dedicated rate component generators either get check instantly bonds claim try get claim adjudicated dispute plan could used template going bankruptcy judge strike deal sources indicate democrats developing post petition plan cast socal files bankruptcy including following state would buy utilities bankruptcy would sell pieces utilities various private sector buyers lifetime stipulation run democrats reportedly believe state could little billion assumed utilities debt got cram bankrutpcy judge quell protests plan would likely erupt democrats reportedly believe judge montali would support idea,Financial & Accounting
<29510914.1075843637268.JavaMail.evans@thyme>,976,156,Morning,agree plug figures look high chip schneider looking another way look high revised chart include looking relative ratio core non core cost took sdge one slightly reflect mid point core non core robert let know want adjust attached revised file note also bottom took revenue kwh subtracted gen portion per kwh showing mou literature yet another cut per usual difference pge sce sdge core rate cents non core cents cents total dollars core non core core,Financial & Accounting
<19028185.1075843638890.JavaMail.evans@thyme>,959,108,Afternoon,minutes ago sent summary recommendations national energy policy actual report date thu may charles ingebretson cingebretson bracepatt com dan watkiss dwatkiss bracepatt com bethune ebethune bracepatt com gene godley ggodley bracepatt com jim chapman jchapman bracepatt com marc hebert mhebert bracepatt com michael pate mpate bracepatt com marc racicot mracicot bracepatt com michael stroud mstroud bracepatt com paul fox pfox bracepatt com scott segal ssegal bracepatt com tracey bradley tbradley bracepatt com subject energy policy report mime version content type multipart mixed boundary attached pdf copy full white house energy policy report still working obtain hard copies gpo let know questions pdf,News & Media
<4223698.1075843643386.JavaMail.evans@thyme>,2082,320,Afternoon,ferc issued three orders today ray alvarez sent summary order related increasing generation transmission west report came iep attorney underscheduling enron sides issue happened one order rejects requests socal edison caiso suspend underscheduling penalty adopted december order commission currently reviewing data filed caiso conjunction request waive underscheduling address underscheduling penalty future order order accept caiso proposal split beep stack operating reserves imbalance energy qfs ridgewood complaint second order address issues granting part ridgewood ccc request emergency relief commission ruled qfs sell excess power make third party sales authorized court california utilities must provide interconnection transmission service make sales commission deferred decision whether qfs fully paid make third party bilateral sales obstacles subject ray earlier mail third order addresses obstacles increased energy supply commission takes number actions including allowing premium returns equity basis points accelerated depreciation years projects increase transmission capacity short term july basis points project comes later order also allows rolled treatment interconnection upgrade costs new supply broadens extends waivers operating efficiency standards waives prior notice requirements grants market based rate authority sales back self generation wscc authorizes certain demand side sales management programs encourages pipeline construction projects follow review orders sue mara enron corp tel fax,Legal & Regulatory
<19776216.1075843650971.JavaMail.evans@thyme>,833,139,Morning,already lost sandy mike yesterday sandy preparing three four rcrs discussion next rcr meeting meantime emergency basis authorized mike participate two direct access meetings one conference call author environmental dispatch legislation sandy assured environmental dispatch legislation would passed gut gains made siting legislation recently passed going forward basis one rcrs global settlement think critical mike report jeff matters relating global settlement whether legislative drafting mail distribute afternoon chance look clarify matters,HR & Internal
<25109456.1075843656039.JavaMail.evans@thyme>,1616,278,Morning,placed core non core pricing core non core tab per cpuc march calculation also began building analysis core cost scenario attempt examine cost utility point following modeled need refinement load figures pge suspect mou split class total cpuc revenue used subtracted total gen portion derived mou apportioned pro rata across load residential customer higher per unit consumed perhaps robert figures also validate reasonableness total dollar plug figure value loss ascribed utility open short long position allocation value loss future dwr contracts made based dwr forward price path would positive mtm value remember contracted price projected spot price path using henwood curves would way money unfortunately seminar monday tuesday bad timing jeff kortney read ancillary mou materials see refine assumptions priority task also please check mathematical integrity figures also robert revised rate filings indicating different pricing categories loretta lynch march attachment used populate spreadsheet regards michael,Financial & Accounting
<22754405.1075843656800.JavaMail.evans@thyme>,979,149,Afternoon,care great deal point credit issue harry kingerski right messages jim susan mara tamara johnson hou ees ees scott stoness hou ees ees harry kingerski enron enron robert neustaedter james steffes enron enron jbennett gmssr com jeff dasovich enron enron sandra mccubbin enron enron subject sce plans implement billing balancing account aspects mou june learned arem meeting today sce informed esps implement advice letter mou recall number beginning new rates june planning protest care jeanne stop also sce informed people calculating charge credit based rejected cpuc care one sue mara enron corp tel fax,HR & Internal
<20892857.1075843665123.JavaMail.evans@thyme>,391,60,Afternoon,budget brief may doc good afternoon attached weekly budget brief produced assemblyman george runner assembly republican fiscal staff questions please hesitate call rsc richard costigan iii chief staff office assembly republican leader california state assembly phone budget brief may doc,HR & Internal
<30957944.1075843668625.JavaMail.evans@thyme>,1288,176,Morning,content transfer encoding quoted printable date tue may tracey bradley tbradley bracepatt com justin long jlong bracepatt com paul fox pfox bracepatt com deanna king dking bracepatt com dan watkiss dwatkiss bracepatt com ronald carroll rcarroll bracepatt com subject calif state senate passes windfall profits tax bill mime version content type text plain charset ascii content disposition inline fyi calif state senate passes windfall profits tax bill monday may los angeles dow jones california state senate passed measure monday would place windfall profits tax sales electricity state wholesale electricity market bill sponsored state sen nell soto ontario passed senate vote legislation sent assembly legislation would require state regulators set base price wholesale electricity sold california generators would taxed base price power sales exceed amount according legislation story originally published dow jones newswires copyright dow jones company inc rights reserved,Energy Trading
<6008138.1075843673216.JavaMail.evans@thyme>,1594,263,Afternoon,following author amendments expected committee monday afternoon actual leg counsel language supposed come back monday morning tax excess gross receipts electrical energy distribution tax imposed person making first sale electrical power consumer consumption tax based upon amount gross receipts sale exceed amount would received sale made specified base price determined puc rebuttable presumption base price represents afair sales price withholding mechnism excess tax purchasers purchasers residential consumers small business users require sellers file annual tax returns report tax excess gross receipts pay remaining taxes due allow sellers file claim refund attempt rebut presumption base price fair sales price provide certain nexus standards california provide basis impose tax liability include year sunset date opposition received rev tax cmte wednesday week therefore opposition support listed committee analysis chris micheli esq carpenter snodgrass associates street suite sacramento fax email cmicheli carpentersnodgrass com,Legal & Regulatory
<32076558.1075843676657.JavaMail.evans@thyme>,361,53,Morning,monday may edt energy working group meeting location enron eye street suite large conference room washington linda encourages attendance important weekly meeting washington please call domestic callers code international callers code,HR & Internal
<20614960.1075843887783.JavaMail.evans@thyme>,1173,197,Morning,work prevented campus week registered unit courses signed office mandatory please let know girlfriend student day program today sign best jeff teresa janus haas berkeley edu sent owner eveningmba haas berkeley edu please respond teresa janus eveningmba haas berkeley edu hari haas berkeley edu subject one unit courses fall one unit courses demand one unit courses high outlined student handbook uncommon student given space one one unit course per semester got choice unit class fall put waitlist choice time classes start fall room available units let know adds based seniority program thanks given chance update schedules may may mail fall schedules friday thanks,News & Media
<18152793.1075843890234.JavaMail.evans@thyme>,1520,226,Morning,see riordon note steven kean jeff dasovich enron enron sandra mccubbin enron enron paul kaufman enron enronxgate james steffes enron enron richard shapiro enron enron susan mara enron enron subject ken lay spoke several california ceos morning urged get personally involved pushing comprehensive set reforms three expressed willingness help scott mcnealy sun contact person piper cole piper cole sun com scott mcnealy engeng sun com mcnealy wants close business today cheat sheet talking points use politicians elements solution expected comeback may hear political leaders response comeback says spent time working issues sacremento may also want include list suggested contacts kevin sharer amgen contact person sarah jensen engineering operations ksharer amgen com sharer wants information mcnealy mcnealy indicated willingness call meeting california ceos sharer also breakfast hertzberg one week today robert day trust west said close mayor los angeles urged ken call mayor mentioning day ken would like talking points call jeff please put items together,HR & Internal
<18807092.1075843891168.JavaMail.evans@thyme>,819,136,Afternoon,greetings folks heard ken lay met california ceos last friday back east result meeting mcnealy ceo sun asked background detail ken lay proposed solution california meetings california past couple weeks mcnealy others expressed willingness make phone calls policymakers etc try advance ball pulled together hastily friday take responsibility errors omissions ramblings etc wanted distribute however make sure info getting distributed know folks busy likely get distributed ceos week comments suggestions etc improve welcome appreciated best jeff,HR & Internal
<17137231.1075843892975.JavaMail.evans@thyme>,745,113,Afternoon,trying meet deadline moment free afternoon information help lot analysis best jeff christopher calger enron enronxgate jeff dasovich enron enron tracy ngo enron enronxgate subject rate agreement dwr puc regarding creditworthiness thanks jeff related note trying put together financial headroom forecast dwr state california goes years shows rate revenues less utility gen costs costs dwr ppa dwr spot purchases margin total deficit bond issue bond principal interest would know get something like regards chris,Legal & Regulatory
<26736757.1075843895965.JavaMail.evans@thyme>,366,68,Afternoon,bad news left bag clothes toiletries dome good news great excuse weekend thanks everything really nice principals smaller intimate less mess ping pong table huge hit hope enjoy loving ribbing much enjoy best jeff,News & Media
<21040385.1075843896485.JavaMail.evans@thyme>,876,110,Afternoon,fyi overnighting analysis done core noncore gov finance people best jeff jeff dasovich sent jeff dasovich richard shapiro enron enron skean enron com paul kaufman enron enronxgate susan mara enron enron sandra mccubbin enron enron karen denne corp enron enron janel guerrero corp enron enron mpalmer enron com james steffes enron enron linda robertson enron enron susan landwehr enron enron subject hertzberg folks rewrite power point presentation referenced previous note please keep confidential distribute copy hertzberg used present caucus thanks best jeff numbers show noncore edison would load hertzberg,Financial & Accounting
<29161675.1075843896511.JavaMail.evans@thyme>,661,100,Afternoon,jennifer please sure connect tom nancy since discussion gas stuff sent best jeff mday mday gmssr com nancy bagot enron com nancy bagot enron com jeff dasovich enron jdasovic enron com subject socalgas capacity settlement primary secondary acce rights jeff dasovich asked forward information comprehensive settlement agreement submitted california want actual text settlement forward well please let know works best thanks mike day,Legal & Regulatory
<13520404.1075853935527.JavaMail.evans@thyme>,2290,379,Afternoon,getting time year irma alvarez guessed mid year prc around corner must start preparing preparation upcoming mid year review process need assistance communication groups therefore human resources team ena requesting assistance generating communication materials needed group make sure leave anyone uninformed first two pieces communication coming way besides mail announcements recently distributed ever famous quick reference guides new pep cards time around global performance mgmt team decided many hard copies distributed quick reference guides receiving mail version copy find attached reason behind ena process last years quick reference guides contain alot information past seem come much handy employees tha new company process next global perf mgmt team created nifty pep card minimal highlighted information everyone please anticipate pep cards group friday afteroon also get hard copies reference guides attached please anticipate copy quick reference guides everyone group sending follow mail advise schedule training classes available performance mgmt system opens may ask assist process distributing detailed mails addressed admn asst group assistance cooperation critical importantly greatly appreciated please feel free contact rep questions may also pep hotline already currently available provide employees perf mgmt assistance thanks irma alvarez ena coordinator ext,HR & Internal
<22619219.1075857363277.JavaMail.evans@thyme>,1175,182,Evening,smith corp enron lloyd ect rika imai enron enronxgate doug gilbert smith corp enron enron drew tingleaf enron enronxgate kevin presto hou ect ect subject new gen fyi kristin walsh enron enronxgate kevin presto hou ect ect lloyd hou ect ect kelly holman enron enronxgate subject new gen hays plant anp international power san marcos texas ercot units instead total unit one tested first fire currently scheduled hour test sometime mid late june unit two testing tomorrow first fire unit three unit four testing completed september october plant completion october november comments plant operator project way way behind schedule going slow unit unit trying get unit unit commercial end july keep september september intend going back testing units total plant completion date october november,Energy Trading
<11653428.1075857365832.JavaMail.evans@thyme>,491,82,Morning,david ryan enron lisa shoemake hou ect ect subject earth sat could please forward message power group reminder earth sat enron tomorrow friday give hurricane seminar including depth look season along updates summer forecast seminar held refreshments served questions contact dave ryan thank,Energy Trading
<21454438.1075857366863.JavaMail.evans@thyme>,668,74,Evening,mike suggested scheduling confirmation form please let know suggestions power contacts main power scheduling contact real time generation control desk fax genecc austinenergy com alternate larry flores fax larry flores austinenergy com wayne morter fax wayne morter austinenergy com power transactions accounting hari jagtiani fax harendra jagtiani austinenergy com follow open issues wayne,Financial & Accounting
<23995402.1075863709780.JavaMail.evans@thyme>,601,117,Afternoon,hey baby today soooo crazy time get anything done today much else tell project would help could find far offshore platform paso pipeline networks offshore louisiana pick either one really matter want estimate email mom yet hope also home kind late tonight design group meeting probably home try call okay email love jenn,HR & Internal
<28842977.1075857370088.JavaMail.evans@thyme>,573,55,Afternoon,address need send invitation bryan birthday party house may whenever thanks monica denney nortel networks esn capital hwy suite austin,Financial & Accounting
<7040291.1075857369471.JavaMail.evans@thyme>,846,134,Evening,dean clint pep system closes friday may records indicate requested provide feedback one enron employees deadline completing feedback friday may list feedback requests status open please complete decline requests soon possible logging pep http pep enron com selecting complete feedback main menu questions please contact pep help desk houston option email perfmgmt enron com london option email pep enquiries enron com thank participation important process employee name dahlke andrea day smith jacobson michael jester larry olinde donald schultea adriane thompson kerri,Energy Trading
<2510293.1075854444499.JavaMail.evans@thyme>,467,68,Afternoon,confirm dinner meeting held may river oaks grill date may place wine room river oaks grill westheimer time dress code business casual jacket required jeans khakis jacket questions please hesitate contact kay beverly look forward seeing,HR & Internal
<4398885.1075854446202.JavaMail.evans@thyme>,422,79,Evening,guys appreciate updates please ensure ena integrated deliver clear expectation credible plan scream bloody murder deliverable missed need bird dog closure hourly basis ensure get goal line keep loop daily keep pressure senior level regards delainey,News & Media
